Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729492293689,4299,4300,2704,4299,4300,4300,1818,4300,6.896551609039307,13.793103218078613,0,3.5714287757873535,3.3333334922790527,6.896551609039307,3.5714287757873535,6.896551609039307,0,126526.62530517578,193317.03155517578,1571.1998291015625,16459386880,19327344640,1160200192,5187829760
200,1729492293689,4299,4300,2704,4299,4300,4300,1818,4300,6.896551609039307,13.793103218078613,0,3.5714287757873535,3.3333334922790527,6.896551609039307,3.5714287757873535,6.896551609039307,0,126526.63635253906,193317.03973388672,1571.1998291015625,16459386880,19327344640,1160200192,5187829760
200,1729492293889,4299,4300,2704,4299,4300,4300,1818,4300,9.090909004211426,0,0,81.81818389892578,0,0,0,0,0,126530.54211425781,193320.27801513672,1571.2078857421875,16459386880,19327344640,1538248704,5187567616
200,1729492294089,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126534.87921142578,193323.9803466797,1571.2098388671875,16459386880,19327344640,1789186048,5187567616
200,1729492294289,4299,4300,2704,4299,4300,4300,1818,4300,0,4.761904716491699,0,100,0,0,4.761904716491699,0,0,126539.16235351563,193327.65655517578,1571.2098388671875,16459386880,19327344640,1951477760,5187567616
200,1729492294489,4299,4300,2704,4299,4300,4300,1818,4300,5,0,0,100,0,0,0,0,0,126543.38208007813,193331.22686767578,1571.2164306640625,16459386880,19327344640,1663074304,5186519040
200,1729492294689,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126547.4448852539,193334.7211303711,1571.2164306640625,16459386880,19327344640,1663832064,5186519040
200,1729492294889,4299,4300,2704,4299,4300,4300,1818,4300,0,4.761904716491699,0,100,0,0,0,0,0,126551.5556640625,193338.23986816406,1571.2164306640625,16459386880,19327344640,1655066624,5186519040
200,1729492295090,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126555.58905029297,193341.70751953125,1571.227783203125,16459386880,19327344640,1654353920,5186519040
200,1729492295290,4299,4300,2704,4299,4300,4300,1818,4300,5,0,0,100,0,0,0,0,0,126559.68975830078,193345.23260498047,1571.227783203125,16459386880,19327344640,1654718464,5185994752
200,1729492295490,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126563.74908447266,193348.71490478516,1571.227783203125,16459386880,19327344640,1654956032,5185994752
200,1729492295690,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126567.79797363281,193352.18884277344,1571.231689453125,16459386880,19327344640,1654956032,5185994752
200,1729492295890,4299,4300,2704,4299,4300,4300,1818,4300,5,0,0,100,0,0,0,0,0,126571.86102294922,193355.6796875,1571.231689453125,16459386880,19327344640,1646592000,5185994752
200,1729492296090,4299,4300,2704,4299,4300,4300,1818,4300,0,5,0,100,0,4.761904716491699,0,0,0,126575.92852783203,193359.1616821289,1571.2435302734375,16459386880,19327344640,1646592000,5185994752
200,1729492296290,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126580.02337646484,193362.67114257813,1571.2548828125,16459386880,19327344640,1646592000,5185732608
200,1729492296490,4299,4300,2704,4299,4300,4300,1818,4300,5,0,0,100,0,0,0,0,0,126584.09326171875,193366.16717529297,1571.2548828125,16459386880,19327344640,1647624192,5185208320
200,1729492296690,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126588.1513671875,193369.6580810547,1571.2548828125,16459386880,19327344640,1647624192,5185208320
200,1729492296890,4299,4300,2704,4299,4300,4300,1818,4300,5,0,0,100,0,0,0,0,0,126592.23138427734,193373.16033935547,1571.2584228515625,16459386880,19327344640,1638760448,5185208320
200,1729492297091,4299,4300,2704,4299,4300,4300,1818,4300,4.761904716491699,0,0,100,0,0,0,0,0,126596.33837890625,193376.6880493164,1571.2596435546875,16459386880,19327344640,1639792640,5185208320
200,1729492297291,4299,4300,2704,4299,4300,4300,1818,4300,0,4.761904716491699,4.761904716491699,100,0,0,0,0,0,126600.4232788086,193380.20056152344,1571.2596435546875,16459386880,19327344640,1640050688,5185208320
200,1729492297491,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126604.49682617188,193383.69635009766,1571.2626953125,16459386880,19327344640,1640050688,5185208320
200,1729492297691,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,0,0,0,0,0,126608.5386352539,193387.16943359375,1571.2626953125,16459386880,19327344640,1640050688,5185208320
200,1729492297891,4299,4300,2704,4299,4300,4300,1818,4300,4.761904716491699,4.761904716491699,4.761904716491699,100,4.761904716491699,0,0,0,0,126612.60913085938,193390.6644897461,1571.2626953125,16459386880,19327344640,1632309248,5184946176
200,1729492298091,4299,4300,2704,4299,4300,4300,1818,4300,0,0,0,100,4.761904716491699,0,0,0,0,126616.66796875,193394.1484375,1571.265380859375,16459386880,19327344640,1632088064,5184946176
200,1729492298291,4299,4300,2704,4299,4300,4300,1818,4300,4.761904716491699,0,0,100,0,0,0,0,0,126620.75476074219,193397.6605834961,1571.265380859375,16459386880,19327344640,1632223232,5184946176
