Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729517727403,3316,400,492,4728,4270,400,485,400,0,10.714285850524902,3.4482758045196533,0,0,3.3333334922790527,6.6666669845581055,0,0,173868.69958496094,170110.93969726563,5555.864501953125,16459386880,19327344640,1238269952,5585817600
200,1729517727403,3316,400,492,4728,4270,400,485,400,0,10.714285850524902,3.4482758045196533,0,0,3.3333334922790527,6.6666669845581055,0,0,173868.69958496094,170110.93969726563,5555.864501953125,16459386880,19327344640,1238269952,5585817600
200,1729517727603,3316,400,492,4728,4270,400,485,400,100,5,0,0,0,5,0,0,0,173873.18981933594,170114.8426513672,5555.8695068359375,16459386880,19327344640,1292230656,5585817600
200,1729517727803,3316,400,492,4728,4270,400,485,400,85.71428680419922,0,0,0,14.285715103149414,0,0,0,0,173877.64575195313,170118.72045898438,5555.8695068359375,16459386880,19327344640,1350303744,5585817600
200,1729517728003,3316,400,492,4728,4270,400,485,400,0,0,0,0,100,0,0,0,0,173882.11071777344,170122.59521484375,5555.8768310546875,16459386880,19327344640,1418702848,5583720448
200,1729517728203,3316,400,492,4728,4270,400,485,400,0,0,0,0,100,0,0,0,0,173886.56072998047,170126.46319580078,5555.8768310546875,16459386880,19327344640,1476276224,5583720448
200,1729517728404,3316,400,492,4728,4270,400,485,400,0,0,0,0,100,0,0,0,0,173891.0048828125,170130.32873535156,5555.8768310546875,16459386880,19327344640,1525592064,5583720448
200,1729517728604,3316,400,492,4728,4270,400,485,400,0,0,0,4.761904716491699,100,4.761904716491699,0,0,0,173895.44854736328,170134.18463134766,5555.87939453125,16459386880,19327344640,1584107520,5583720448
200,1729517728804,3316,400,492,4728,4270,400,485,400,0,0,0,0,100,0,0,0,0,173899.87091064453,170138.02807617188,5555.87939453125,16459386880,19327344640,1634480128,5583720448
200,1729517729004,3316,400,492,4728,4270,400,485,400,0,0,0,0,100,0,0,4.761904716491699,0,173904.31341552734,170141.8865966797,5555.8814697265625,16459386880,19327344640,1693085696,5583720448
