Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729561224896,4161,2653,4299,4299,4234,4299,4299,4300,6.45161247253418,13.793103218078613,6.6666669845581055,3.4482758045196533,3.3333334922790527,6.896551609039307,3.4482758045196533,3.3333334922790527,0,189217.78051757813,55840.5810546875,5760.744873046875,16459386880,19327344640,1178865664,7803985920
200,1729561224896,4161,2653,4299,4299,4234,4299,4299,4300,6.45161247253418,13.793103218078613,6.6666669845581055,3.4482758045196533,3.3333334922790527,6.896551609039307,3.4482758045196533,3.3333334922790527,0,189217.78051757813,55840.5810546875,5760.744873046875,16459386880,19327344640,1178865664,7803985920
200,1729561225096,4161,2653,4299,4299,4234,4299,4299,4300,100,4.761904716491699,5,0,0,4.761904716491699,0,0,0,189222.2586669922,55844.48645019531,5760.744873046875,16459386880,19327344640,1237966848,7803985920
200,1729561225296,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,0,0,0,0,0,189226.68267822266,55848.32537841797,5760.7489013671875,16459386880,19327344640,1303797760,7803985920
200,1729561225496,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,0,0,0,0,0,189231.10162353516,55852.17272949219,5760.7489013671875,16459386880,19327344640,1351815168,7803985920
200,1729561225696,4161,2653,4299,4299,4234,4299,4299,4300,100,4.761904716491699,0,0,0,0,0,0,0,189235.6005859375,55856.08532714844,5760.7513427734375,16459386880,19327344640,1412247552,7801364480
200,1729561225896,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,0,0,0,0,0,189239.96868896484,55859.88562011719,5760.7513427734375,16459386880,19327344640,1461542912,7801364480
200,1729561226097,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,0,4.761904716491699,0,4.761904716491699,0,189244.37353515625,55863.713928222656,5760.7513427734375,16459386880,19327344640,1520148480,7801364480
200,1729561226297,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,0,0,0,0,0,189248.78845214844,55867.543212890625,5760.7564697265625,16459386880,19327344640,1570230272,7801364480
200,1729561226497,4161,2653,4299,4299,4234,4299,4299,4300,100,0,4.761904716491699,0,0,0,0,0,0,189253.16522216797,55871.349548339844,5760.7564697265625,16459386880,19327344640,1629102080,7801364480
200,1729561226697,4161,2653,4299,4299,4234,4299,4299,4300,100,4.761904716491699,0,0,0,0,0,0,0,189257.5394897461,55875.15441894531,5760.7606201171875,16459386880,19327344640,1679183872,7801364480
200,1729561226897,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,0,0,0,0,0,189261.8910522461,55878.947204589844,5760.7606201171875,16459386880,19327344640,1736744960,7801364480
200,1729561227097,4161,2653,4299,4299,4234,4299,4299,4300,100,4.761904716491699,0,0,0,4.761904716491699,0,0,0,189266.21899414063,55882.682189941406,5760.7606201171875,16459386880,19327344640,1779900416,7801364480
200,1729561227297,4161,2653,4299,4299,4234,4299,4299,4300,100,0,0,0,4.761904716491699,0,0,0,0,189270.57495117188,55886.468994140625,5760.7628173828125,16459386880,19327344640,1837473792,7801364480
