Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729542382465,4300,3610,3718,3638,4300,4143,2465,3899,3.5714287757873535,13.793103218078613,0,0,0,3.5714287757873535,0,0,0,102614.34680175781,23729.861755371094,5687.977294921875,16459386880,19327344640,1176637440,6812188672
200,1729542382465,4300,3610,3718,3638,4300,4143,2465,3899,3.5714287757873535,13.793103218078613,0,0,0,3.5714287757873535,0,0,0,102614.34680175781,23729.861755371094,5687.977294921875,16459386880,19327344640,1176637440,6812188672
200,1729542382665,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102617.89477539063,23732.847778320313,5687.9805908203125,16459386880,19327344640,1182806016,6812188672
200,1729542382865,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102621.40759277344,23735.78466796875,5687.9805908203125,16459386880,19327344640,1184600064,6812188672
200,1729542383066,4300,3610,3718,3638,4300,4143,2465,3899,9.090909004211426,0,0,0,0,4.761904716491699,0,100,0,102624.89306640625,23738.72491455078,5687.9874267578125,16459386880,19327344640,1190277120,6810091520
200,1729542383266,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,5,100,0,102628.3775024414,23741.65478515625,5687.9874267578125,16459386880,19327344640,1191051264,6809567232
200,1729542383466,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102631.85217285156,23744.571838378906,5687.9874267578125,16459386880,19327344640,1192857600,6809567232
200,1729542383666,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,0,0,0,0,100,0,102635.31829833984,23747.477905273438,5687.98779296875,16459386880,19327344640,1194823680,6809567232
200,1729542383866,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,4.545454502105713,100,0,102638.79846191406,23750.399780273438,5687.98779296875,16459386880,19327344640,1195081728,6809305088
200,1729542384066,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102642.27056884766,23753.31170654297,5687.98779296875,16459386880,19327344640,1196888064,6809305088
200,1729542384267,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102645.7294921875,23756.21405029297,5687.98779296875,16459386880,19327344640,1198952448,6809305088
200,1729542384467,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,4.761904716491699,4.761904716491699,0,0,100,0,102649.21313476563,23759.13848876953,5687.98779296875,16459386880,19327344640,1198952448,6809305088
200,1729542384667,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102652.65850830078,23762.02716064453,5687.98779296875,16459386880,19327344640,1198952448,6809305088
200,1729542384867,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,5,0,0,100,0,102656.13543701172,23764.948303222656,5687.98779296875,16459386880,19327344640,1198952448,6809042944
200,1729542385067,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,4.761904716491699,100,0,102659.60455322266,23767.844848632813,5687.98779296875,16459386880,19327344640,1198952448,6809042944
200,1729542385267,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,0,0,0,0,100,0,102663.0200805664,23770.723876953125,5687.98779296875,16459386880,19327344640,1199726592,6809042944
200,1729542385467,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,15.000000953674316,0,0,0,85,0,102666.49890136719,23773.64581298828,5687.98779296875,16459386880,19327344640,1200758784,6809042944
200,1729542385668,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102669.95947265625,23776.546813964844,5687.98779296875,16459386880,19327344640,1202565120,6809042944
200,1729542385868,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,4.761904716491699,0,0,0,102673.41900634766,23779.450073242188,5687.98779296875,16459386880,19327344640,1204629504,6809042944
200,1729542386068,4300,3610,3718,3638,4300,4143,2465,3899,0,4.761904716491699,0,100,0,0,0,0,0,102676.8696899414,23782.344848632813,5687.98779296875,16459386880,19327344640,1204629504,6809042944
200,1729542386268,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102680.29876708984,23785.2197265625,5687.98779296875,16459386880,19327344640,1200369664,6809042944
200,1729542386468,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,4.761904716491699,0,0,0,102683.75415039063,23788.11767578125,5687.98779296875,16459386880,19327344640,1201963008,6809042944
200,1729542386668,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,4.761904716491699,0,0,102687.193359375,23791.004760742188,5687.98779296875,16459386880,19327344640,1204027392,6809042944
200,1729542386869,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,0,0,0,0,102690.6508178711,23793.906127929688,5687.98779296875,16459386880,19327344640,1208246272,6809042944
200,1729542387069,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102694.08978271484,23796.791076660156,5687.98779296875,16459386880,19327344640,1216503808,6809042944
200,1729542387269,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102697.51501464844,23799.66571044922,5687.98779296875,16459386880,19327344640,1216503808,6809042944
200,1729542387469,4300,3610,3718,3638,4300,4143,2465,3899,0,4.761904716491699,4.761904716491699,100,0,0,0,0,0,102700.97924804688,23802.57293701172,5687.98779296875,16459386880,19327344640,1216491520,6809042944
200,1729542387669,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102704.40502929688,23805.44287109375,5687.98779296875,16459386880,19327344640,1216491520,6809042944
200,1729542387869,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,0,5,0,0,102707.87371826172,23808.35516357422,5687.98779296875,16459386880,19327344640,1216491520,6808780800
200,1729542388069,4300,3610,3718,3638,4300,4143,2465,3899,5,0,0,100,0,0,0,0,0,102711.39837646484,23811.320068359375,5687.98779296875,16459386880,19327344640,1216491520,6808780800
200,1729542388269,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102714.83190917969,23814.203491210938,5687.98779296875,16459386880,19327344640,1216491520,6808780800
200,1729542388470,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,4.761904716491699,0,0,102718.32946777344,23817.138061523438,5687.98779296875,16459386880,19327344640,1216491520,6808780800
200,1729542388670,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102721.77124023438,23820.025451660156,5687.98779296875,16459386880,19327344640,1216491520,6808780800
200,1729542388870,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,0,0,0,0,102725.23315429688,23822.933471679688,5687.98779296875,16459386880,19327344640,1216368640,6808780800
200,1729542389070,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102728.68975830078,23825.836791992188,5687.98779296875,16459386880,19327344640,1216368640,6808780800
200,1729542389270,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,0,0,0,0,102732.13446044922,23828.729858398438,5687.98779296875,16459386880,19327344640,1216368640,6808780800
200,1729542389470,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102735.6176147461,23831.636596679688,5687.98779296875,16459386880,19327344640,1216368640,6808780800
200,1729542389671,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102739.0669555664,23834.548828125,5687.98779296875,16459386880,19327344640,1211518976,6808780800
200,1729542389871,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,4.761904716491699,0,0,102742.54064941406,23837.46807861328,5687.98779296875,16459386880,19327344640,1211359232,6808780800
200,1729542390071,4300,3610,3718,3638,4300,4143,2465,3899,5,9.523809432983398,0,100,0,0,0,0,0,102746.05297851563,23840.419982910156,5687.98779296875,16459386880,19327344640,1211359232,6808780800
200,1729542390271,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102749.49987792969,23843.308044433594,5687.98779296875,16459386880,19327344640,1218490368,6808780800
200,1729542390471,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102752.95819091797,23846.212463378906,5687.98779296875,16459386880,19327344640,1218490368,6808780800
200,1729542390671,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102756.41564941406,23849.11553955078,5687.98779296875,16459386880,19327344640,1218629632,6808780800
200,1729542390871,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,0,0,0,0,102759.8931274414,23852.035522460938,5687.98779296875,16459386880,19327344640,1218629632,6808780800
200,1729542391072,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102763.37139892578,23854.935302734375,5687.98779296875,16459386880,19327344640,1218629632,6808518656
200,1729542391272,4300,3610,3718,3638,4300,4143,2465,3899,4.761904716491699,0,0,100,0,0,0,0,0,102766.80041503906,23857.83221435547,5687.98779296875,16459386880,19327344640,1218629632,6808518656
200,1729542391472,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102770.26483154297,23860.7421875,5687.98779296875,16459386880,19327344640,1218887680,6808518656
200,1729542391672,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102773.7103881836,23863.639404296875,5687.98779296875,16459386880,19327344640,1218887680,6808518656
200,1729542391872,4300,3610,3718,3638,4300,4143,2465,3899,0,0,0,100,0,0,0,0,0,102777.18786621094,23866.559204101563,5687.98779296875,16459386880,19327344640,1227145216,6808518656
