Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729529748393,666,1770,4384,2746,400,400,3809,902,3.3333334922790527,13.333333969116211,6.896551609039307,3.4482758045196533,0,0,3.4482758045196533,3.3333334922790527,0,130093.1665649414,89303.2837524414,5627.921630859375,16459386880,19327344640,1114460160,6231457792
200,1729529748393,666,1770,4384,2746,400,400,3809,902,3.3333334922790527,13.333333969116211,6.896551609039307,3.4482758045196533,0,0,3.4482758045196533,3.3333334922790527,0,130093.1665649414,89303.2837524414,5627.921630859375,16459386880,19327344640,1114460160,6231457792
200,1729529748593,666,1770,4384,2746,400,400,3809,902,68.42105102539063,0,0,0,0,0,0,0,0,130096.38415527344,89305.86944580078,5627.9227294921875,16459386880,19327344640,1348493312,6231453696
200,1729529748793,666,1770,4384,2746,400,400,3809,902,70,5,0,0,0,0,0,0,0,130099.63244628906,89308.47784423828,5627.9227294921875,16459386880,19327344640,1583149056,6231453696
200,1729529748993,666,1770,4384,2746,400,400,3809,902,72.22222137451172,0,0,0,0,0,4.761904716491699,0,0,130102.94305419922,89311.1488647461,5627.9227294921875,16459386880,19327344640,1812144128,6231453696
200,1729529749193,666,1770,4384,2746,400,400,3809,902,19.047618865966797,4.761904716491699,65,4.761904716491699,0,0,0,0,0,130106.27154541016,89313.82995605469,5627.9305419921875,16459386880,19327344640,2044391424,6230929408
200,1729529749394,666,1770,4384,2746,400,400,3809,902,52.38095474243164,0,15.789472579956055,0,0,0,4.761904716491699,0,0,130109.60906982422,89316.52557373047,5627.9305419921875,16459386880,19327344640,2284199936,6230929408
200,1729529749594,666,1770,4384,2746,400,400,3809,902,5,0,72.7272720336914,0,0,0,0,0,0,130112.9966430664,89319.26867675781,5627.9317626953125,16459386880,19327344640,2519191552,6230929408
200,1729529749794,666,1770,4384,2746,400,400,3809,902,0,0,72.22222137451172,0,0,0,0,0,0,130116.40686035156,89322.0386352539,5627.9317626953125,16459386880,19327344640,2754674688,6230929408
200,1729529749994,666,1770,4384,2746,400,400,3809,902,52.38095474243164,0,19.047618865966797,0,0,0,0,0,0,130119.70965576172,89324.69909667969,5627.9317626953125,16459386880,19327344640,2986807296,6230929408
200,1729529750194,666,1770,4384,2746,400,400,3809,902,42.105262756347656,4.761904716491699,30.000001907348633,0,4.545454502105713,0,4.761904716491699,0,0,130123.0327758789,89327.37463378906,5627.932861328125,16459386880,19327344640,3224244224,6230904832
200,1729529750394,666,1770,4384,2746,400,400,3809,902,20,0,57.894737243652344,0,0,0,0,0,0,130126.47265625,89330.17449951172,5627.932861328125,16459386880,19327344640,3464683520,6230818816
200,1729529750595,666,1770,4384,2746,400,400,3809,902,73.68421173095703,0,0,0,0,0,0,4.761904716491699,0,130129.83367919922,89332.89056396484,5627.934326171875,16459386880,19327344640,3709718528,6230818816
200,1729529750795,666,1770,4384,2746,400,400,3809,902,76.19047546386719,5,0,0,0,4.761904716491699,0,0,0,130133.23834228516,89335.64239501953,5627.934326171875,16459386880,19327344640,3955179520,6230818816
200,1729529750995,666,1770,4384,2746,400,400,3809,902,71.42857360839844,4.761904716491699,0,0,0,0,0,0,0,130136.60461425781,89338.35845947266,5627.934326171875,16459386880,19327344640,4203270144,6230720512
200,1729529751195,666,1770,4384,2746,400,400,3809,902,68.42105102539063,0,0,0,0,0,0,0,0,130139.91302490234,89341.01751708984,5627.936279296875,16459386880,19327344640,4424491008,6230716416
200,1729529751395,666,1770,4384,2746,400,400,3809,902,78.94737243652344,0,0,0,0,5,0,0,0,130143.33801269531,89343.78686523438,5627.936279296875,16459386880,19327344640,4681388032,6230650880
200,1729529751595,666,1770,4384,2746,400,400,3809,902,100,0,0,0,4.761904716491699,0,0,0,0,130147.08428955078,89346.87377929688,5627.9385986328125,16459386880,19327344640,5424566272,6230634496
200,1729529751796,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130150.85748291016,89349.98645019531,5627.9385986328125,16459386880,19327344640,6167576576,6230634496
200,1729529751996,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,0,0,0,0,130154.63311767578,89353.10095214844,5627.9385986328125,16459386880,19327344640,6903013376,6230528000
200,1729529752196,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130158.4263305664,89356.2255859375,5627.9403076171875,16459386880,19327344640,7646191616,6230491136
200,1729529752396,666,1770,4384,2746,400,400,3809,902,100,0,5,0,0,0,0,4.761904716491699,0,130162.38018798828,89359.53033447266,5627.9403076171875,16459386880,19327344640,7777476608,6230450176
200,1729529752596,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130166.63006591797,89363.15344238281,5627.9442138671875,16459386880,19327344640,6888968192,6230450176
200,1729529752796,666,1770,4384,2746,400,400,3809,902,100,5,0,0,0,4.761904716491699,0,0,0,130170.90441894531,89366.80145263672,5627.9442138671875,16459386880,19327344640,6008696832,6230450176
200,1729529752997,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130175.13787841797,89370.40795898438,5627.9442138671875,16459386880,19327344640,5151088640,6230396928
200,1729529753197,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130179.33673095703,89373.96667480469,5627.9464111328125,16459386880,19327344640,4805414912,6230392832
200,1729529753397,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130183.66198730469,89377.6708984375,5627.9464111328125,16459386880,19327344640,5335961600,6230319104
200,1729529753597,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,4.761904716491699,0,0,0,130187.94134521484,89381.3603515625,5627.9486083984375,16459386880,19327344640,5872701440,6230315008
200,1729529753797,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130192.2275390625,89385.052734375,5627.9486083984375,16459386880,19327344640,6406344704,6230315008
200,1729529753997,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130196.51971435547,89388.75164794922,5627.9486083984375,16459386880,19327344640,6932897792,6230241280
200,1729529754197,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130200.8217163086,89392.45458984375,5627.9508056640625,16459386880,19327344640,7467573248,6230237184
200,1729529754398,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,0,0,0,0,130205.11145019531,89396.1607055664,5627.9508056640625,16459386880,19327344640,7994982400,6230102016
200,1729529754598,666,1770,4384,2746,400,400,3809,902,100,0,0,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,130209.40911865234,89399.8744506836,5627.9532470703125,16459386880,19327344640,8530690048,6230081536
200,1729529754798,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,0,0,0,0,130213.7191772461,89403.60034179688,5627.9532470703125,16459386880,19327344640,9066397696,6230081536
200,1729529754998,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130218.05651855469,89407.34631347656,5627.9532470703125,16459386880,19327344640,9602105344,6230056960
200,1729529755198,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,0,0,0,0,130222.37390136719,89411.07232666016,5627.9566650390625,16459386880,19327344640,10146070528,6230056960
200,1729529755398,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130226.67901611328,89414.78936767578,5627.9566650390625,16459386880,19327344640,10690035712,6229962752
200,1729529755599,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,5,0,0,0,130230.98223876953,89418.49951171875,5627.959228515625,16459386880,19327344640,11235033088,6229962752
200,1729529755799,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,0,0,0,0,130235.29809570313,89422.23046875,5627.959228515625,16459386880,19327344640,11779256320,6229962752
200,1729529755999,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,0,0,5,0,130239.58862304688,89425.92138671875,5627.959228515625,16459386880,19327344640,12330315776,6229786624
200,1729529756199,666,1770,4384,2746,400,400,3809,902,100,0,0,0,0,4.761904716491699,0,0,0,130243.91491699219,89429.65252685547,5627.9615478515625,16459386880,19327344640,12867190784,6229786624
200,1729529756399,666,1770,4384,2746,400,400,3809,902,71.42857360839844,0,4.761904716491699,0,0,55.55555725097656,0,0,0,130248.46643066406,89433.49700927734,5627.9615478515625,16459386880,19327344640,13190430720,6237732864
200,1729529756599,666,1770,4384,2746,400,400,3809,902,71.42857360839844,0,4.761904716491699,0,0,55.55555725097656,0,0,0,130253.2709350586,89437.64514160156,5627.9615478515625,16459386880,19327344640,13707079680,6258675712
200,1729529756799,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,19.51219367980957,5,0,0,130257.78308105469,89441.54309082031,5627.962890625,16459386880,19327344640,14238609408,6242349056
200,1729529757000,666,1770,4384,2746,400,400,3809,902,80,4.761904716491699,0,0,20,19.047618865966797,0,0,0,130262.56774902344,89445.70239257813,5627.962890625,16459386880,19327344640,14775197696,6242349056
200,1729529757200,666,1770,4384,2746,400,400,3809,902,0,0,0,0,100,15.000000953674316,0,0,0,130267.2944946289,89449.80340576172,5627.9669189453125,16459386880,19327344640,15310036992,6242349056
200,1729529757400,666,1770,4384,2746,400,400,3809,902,55,0,0,0,42.105262756347656,10.526315689086914,0,0,0,130271.98114013672,89453.85473632813,5627.9669189453125,16459386880,19327344640,15829094400,6242349056
200,1729529757600,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,19.047618865966797,5,0,0,130276.60009765625,89457.84100341797,5627.9920654296875,16459386880,19327344640,16305893376,6243856384
200,1729529757800,666,1770,4384,2746,400,400,3809,902,100,4.761904716491699,0,0,0,94.73684692382813,0,0,0,130282.701171875,89463.30450439453,5627.9920654296875,16459386880,19327344640,16375595008,6577209344
200,1729529758000,666,1770,4384,2746,400,400,3809,902,90.47618865966797,0,9.523809432983398,0,0,95.23809814453125,5,0,0,130288.70007324219,89468.66247558594,5627.9920654296875,16459386880,19327344640,16338235392,6940901376
200,1729529758201,666,1770,4384,2746,400,400,3809,902,9.090909004211426,0,100,0,0,95,5,5,0,130293.86254882813,89473.17114257813,5628.00830078125,16459386880,19327344640,16365195264,7292502016
200,1729529758401,666,1770,4384,2746,400,400,3809,902,15.000000953674316,0,66.66667175292969,0,0,84.21052551269531,0,0,0,130298.55963134766,89477.24688720703,5628.00830078125,16459386880,19327344640,16361545728,7594704896
200,1729529758601,666,1770,4384,2746,400,400,3809,902,50,0,0,0,0,50,0,0,0,130302.58758544922,89480.67095947266,5628.009033203125,16459386880,19327344640,16328441856,7852519424
200,1729529758801,666,1770,4384,2746,400,400,3809,902,50,0,0,0,0,47.36842346191406,0,0,0,130306.67022705078,89484.15509033203,5628.009033203125,16459386880,19327344640,16304766976,8097366016
200,1729529759001,666,1770,4384,2746,400,400,3809,902,47.36842346191406,4.761904716491699,0,0,0,45,0,0,0,130310.62615966797,89487.51373291016,5628.009033203125,16459386880,19327344640,16326729728,8304181248
200,1729529759201,666,1770,4384,2746,400,400,3809,902,47.36842346191406,0,0,0,0,40,4.761904716491699,0,0,130314.44323730469,89490.72430419922,5628.0106201171875,16459386880,19327344640,16349876224,8512126976
200,1729529759401,666,1770,4384,2746,400,400,3809,902,33.333335876464844,0,10,0,0,40,0,0,0,130318.33013916016,89494.0140991211,5628.0106201171875,16459386880,19327344640,16380055552,8750563328
200,1729529759602,666,1770,4384,2746,400,400,3809,902,44.4444465637207,0,0,0,0,47.36842346191406,0,0,0,130322.193359375,89497.27557373047,5628.0140380859375,16459386880,19327344640,16334389248,8981938176
