Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729441428416,2431,585,4283,400,3184,3187,3767,4300,3.5714287757873535,10.714285850524902,3.5714287757873535,3.5714287757873535,3.4482758045196533,3.4482758045196533,3.5714287757873535,3.7037036418914795,0,255720.40173339844,208691.0399169922,1284.4957275390625,16459386880,19327344640,1129746432,2376151040
200,1729441428416,2431,585,4283,400,3184,3187,3767,4300,3.5714287757873535,10.714285850524902,3.5714287757873535,3.5714287757873535,3.4482758045196533,3.4482758045196533,3.5714287757873535,3.7037036418914795,0,255720.40173339844,208691.0399169922,1284.4957275390625,16459386880,19327344640,1129746432,2376151040
200,1729441428616,2431,585,4283,400,3184,3187,3767,4300,5,0,0,0,0,0,78.94737243652344,0,0,255724.01141357422,208693.97259521484,1284.4957275390625,16459386880,19327344640,1366753280,2376151040
200,1729441428816,2431,585,4283,400,3184,3187,3767,4300,52.38095474243164,0,4.761904716491699,0,0,0,31.57894515991211,4.761904716491699,0,255727.73474121094,208697.005859375,1284.4957275390625,16459386880,19327344640,1636577280,2375364608
200,1729441429016,2431,585,4283,400,3184,3187,3767,4300,21.052631378173828,5,0,0,0,0,68.42105102539063,0,0,255731.53076171875,208700.09490966797,1284.504150390625,16459386880,19327344640,1909202944,2373791744
200,1729441429217,2431,585,4283,400,3184,3187,3767,4300,0,0,5,0,0,0,84.21052551269531,0,0,255735.33294677734,208703.20306396484,1284.504150390625,16459386880,19327344640,2167173120,2373005312
200,1729441429417,2431,585,4283,400,3184,3187,3767,4300,9.523809432983398,0,0,0,0,0,85,4.761904716491699,0,255739.1710205078,208706.34478759766,1284.506591796875,16459386880,19327344640,2435358720,2373005312
200,1729441429617,2431,585,4283,400,3184,3187,3767,4300,4.761904716491699,0,0,0,0,0,85,4.761904716491699,0,255742.97583007813,208709.4501953125,1284.511474609375,16459386880,19327344640,2699112448,2373005312
200,1729441429817,2431,585,4283,400,3184,3187,3767,4300,0,0,0,0,0,0,85.71428680419922,0,0,255746.7716064453,208712.55657958984,1284.511474609375,16459386880,19327344640,2974384128,2373005312
200,1729441430017,2431,585,4283,400,3184,3187,3767,4300,4.761904716491699,0,0,0,0,0,90,4.761904716491699,0,255750.67944335938,208715.76300048828,1284.51806640625,16459386880,19327344640,3252109312,2373005312
200,1729441430217,2431,585,4283,400,3184,3187,3767,4300,0,0,0,0,0,0,89.47368621826172,0,0,255754.66015625,208719.04370117188,1284.5225830078125,16459386880,19327344640,3533004800,2373005312
200,1729441430417,2431,585,4283,400,3184,3187,3767,4300,0,0,0,0,0,4.761904716491699,94.44444274902344,0,0,255758.65454101563,208722.34368896484,1284.524169921875,16459386880,19327344640,3820294144,2373005312
200,1729441430617,2431,585,4283,400,3184,3187,3767,4300,4.761904716491699,0,0,0,0,0,90.47618865966797,0,0,255762.60815429688,208725.60345458984,1284.524169921875,16459386880,19327344640,4103598080,2373005312
200,1729441430817,2431,585,4283,400,3184,3187,3767,4300,0,4.761904716491699,5,0,0,0,90.47618865966797,4.761904716491699,0,255766.56958007813,208728.86645507813,1284.5269775390625,16459386880,19327344640,4386631680,2372743168
200,1729441431017,2431,585,4283,400,3184,3187,3767,4300,0,0,0,0,0,0,89.47368621826172,0,0,255770.50982666016,208732.10675048828,1284.52783203125,16459386880,19327344640,4698763264,2372743168
200,1729441431218,2431,585,4283,400,3184,3187,3767,4300,5,0,0,0,0,0,100,0,0,255774.28393554688,208735.18200683594,1284.52783203125,16459386880,19327344640,5425684480,2372743168
200,1729441431418,2431,585,4283,400,3184,3187,3767,4300,0,0,0,0,0,0,100,0,0,255778.02990722656,208738.23065185547,1284.53125,16459386880,19327344640,6152409088,2372743168
200,1729441431618,2431,585,4283,400,3184,3187,3767,4300,0,0,0,0,0,0,100,4.761904716491699,0,255781.80297851563,208741.30364990234,1284.5321044921875,16459386880,19327344640,6887206912,2372743168
200,1729441431818,2431,585,4283,400,3184,3187,3767,4300,5,0,0,0,0,0,100,0,0,255785.54705810547,208744.35327148438,1284.5321044921875,16459386880,19327344640,7622275072,2372481024
