Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729534458205,4050,4300,4300,4058,4300,4300,2324,4300,3.5714287757873535,14.285715103149414,0,3.7037036418914795,6.896551609039307,0,0,3.5714287757873535,0,219711.9624633789,164975.46710205078,5653.3626708984375,16459386880,19327344640,1529643008,6206586880
200,1729534458205,4050,4300,4300,4058,4300,4300,2324,4300,3.5714287757873535,14.285715103149414,0,3.7037036418914795,6.896551609039307,0,0,3.5714287757873535,0,219711.97662353516,164975.47772216797,5653.3626708984375,16459386880,19327344640,1529643008,6206586880
200,1729534458405,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219716.13330078125,164979.0050048828,5653.3626708984375,16459386880,19327344640,2008064000,6206324736
200,1729534458605,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,5,100,0,0,219720.43481445313,164982.70611572266,5653.3626708984375,16459386880,19327344640,2193600512,6206324736
200,1729534458806,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,0,0,100,0,0,219724.75744628906,164986.40533447266,5653.368408203125,16459386880,19327344640,2234978304,6206324736
200,1729534459006,4050,4300,4300,4058,4300,4300,2324,4300,0,0,4.761904716491699,0,0,0,100,0,0,219728.97576904297,164990.0107421875,5653.368408203125,16459386880,19327344640,1994285056,6206062592
200,1729534459206,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,4.761904716491699,0,100,0,0,219733.0982055664,164993.54559326172,5653.37841796875,16459386880,19327344640,1994285056,6206062592
200,1729534459406,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,5,0,0,0,0,100,0,0,219737.24353027344,164997.1127319336,5653.37841796875,16459386880,19327344640,1994285056,6206062592
200,1729534459606,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219741.3009033203,165000.59796142578,5653.37841796875,16459386880,19327344640,1994285056,6206062592
200,1729534459806,4050,4300,4300,4058,4300,4300,2324,4300,0,0,30.000001907348633,0,0,0,70,0,0,219745.3998413086,165004.12475585938,5653.37841796875,16459386880,19327344640,1971466240,6206062592
200,1729534460006,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,5,35,4.761904716491699,5,0,66.66667175292969,0,0,219749.61169433594,165007.75408935547,5653.37841796875,16459386880,19327344640,1971466240,6206062592
200,1729534460207,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219753.74053955078,165011.29821777344,5653.3807373046875,16459386880,19327344640,1971466240,6206062592
200,1729534460407,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219757.86071777344,165014.84271240234,5653.3807373046875,16459386880,19327344640,1971466240,6206062592
200,1729534460607,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219761.94006347656,165018.3466796875,5653.3807373046875,16459386880,19327344640,1971466240,6206062592
200,1729534460807,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,0,0,100,0,0,219766.0288696289,165021.85260009766,5653.3843994140625,16459386880,19327344640,1957744640,6206062592
200,1729534461007,4050,4300,4300,4058,4300,4300,2324,4300,0,4.761904716491699,0,0,0,0,100,0,0,219770.12274169922,165025.37036132813,5653.3843994140625,16459386880,19327344640,1957744640,6206062592
200,1729534461207,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219774.21838378906,165028.88275146484,5653.3880615234375,16459386880,19327344640,1957744640,6206062592
200,1729534461407,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,0,0,100,0,0,219778.31317138672,165032.3983154297,5653.3880615234375,16459386880,19327344640,1957744640,6206062592
200,1729534461608,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219782.3935546875,165035.9031982422,5653.3880615234375,16459386880,19327344640,1957744640,6206062592
200,1729534461808,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219786.49700927734,165039.42120361328,5653.3919677734375,16459386880,19327344640,1936437248,6206062592
200,1729534462008,4050,4300,4300,4058,4300,4300,2324,4300,0,4.761904716491699,0,4.761904716491699,0,0,100,0,0,219790.6456298828,165042.9878540039,5653.3919677734375,16459386880,19327344640,1936437248,6206062592
200,1729534462208,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,0,0,100,0,0,219794.76684570313,165046.52337646484,5653.397216796875,16459386880,19327344640,1936437248,6206062592
200,1729534462408,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219798.88598632813,165050.0590209961,5653.397216796875,16459386880,19327344640,1936437248,6206062592
200,1729534462608,4050,4300,4300,4058,4300,4300,2324,4300,0,5,0,0,0,0,100,0,0,219802.9390258789,165053.53576660156,5653.397216796875,16459386880,19327344640,1936437248,6206062592
200,1729534462808,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219807.02655029297,165057.02618408203,5653.397216796875,16459386880,19327344640,1923993600,6206062592
200,1729534463009,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,0,4.545454502105713,100,0,0,219811.14337158203,165060.5552368164,5653.397216796875,16459386880,19327344640,1923993600,6206062592
200,1729534463209,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219815.2061767578,165064.0678100586,5653.397216796875,16459386880,19327344640,1923993600,6206062592
200,1729534463409,4050,4300,4300,4058,4300,4300,2324,4300,0,5,0,0,0,0,100,0,0,219819.33880615234,165067.6181640625,5653.397216796875,16459386880,19327344640,1923993600,6206062592
200,1729534463609,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,0,0,0,100,0,0,219823.41723632813,165071.11834716797,5653.397216796875,16459386880,19327344640,1924251648,6206062592
200,1729534463809,4050,4300,4300,4058,4300,4300,2324,4300,5,0,47.619049072265625,0,0,0,50,0,0,219827.52703857422,165074.64294433594,5653.3990478515625,16459386880,19327344640,1912328192,6206062592
200,1729534464009,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,100,0,0,0,0,0,0,219831.63208007813,165078.16680908203,5653.3990478515625,16459386880,19327344640,1912328192,6206062592
200,1729534464209,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219835.72875976563,165081.68090820313,5653.401611328125,16459386880,19327344640,1912328192,6206062592
200,1729534464409,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,100,0,0,0,0,0,0,219839.83959960938,165085.21209716797,5653.401611328125,16459386880,19327344640,1912197120,6206062592
200,1729534464610,4050,4300,4300,4058,4300,4300,2324,4300,0,5,100,0,0,0,0,0,0,219843.90350341797,165088.69793701172,5653.401611328125,16459386880,19327344640,1912197120,6206062592
200,1729534464810,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219848.01287841797,165092.22216796875,5653.403564453125,16459386880,19327344640,1909125120,6206062592
200,1729534465010,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219852.11364746094,165095.74334716797,5653.403564453125,16459386880,19327344640,1900867584,6206062592
200,1729534465210,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219856.21124267578,165099.25360107422,5653.4117431640625,16459386880,19327344640,1900867584,6206062592
200,1729534465410,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219860.31604003906,165102.77947998047,5653.4117431640625,16459386880,19327344640,1900867584,6206062592
200,1729534465610,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,4.761904716491699,100,0,0,0,0,0,0,219864.3934326172,165106.27911376953,5653.4117431640625,16459386880,19327344640,1900867584,6206062592
200,1729534465810,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219868.458984375,165109.76788330078,5653.4117431640625,16459386880,19327344640,1898061824,6206062592
200,1729534466010,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219872.59002685547,165113.3130493164,5653.4117431640625,16459386880,19327344640,1890062336,6205800448
200,1729534466211,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219876.70141601563,165116.8428955078,5653.4117431640625,16459386880,19327344640,1890062336,6205800448
200,1729534466411,4050,4300,4300,4058,4300,4300,2324,4300,5,0,100,0,0,0,0,0,0,219880.83087158203,165120.39025878906,5653.4117431640625,16459386880,19327344640,1890062336,6205800448
200,1729534466611,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219884.89739990234,165123.8804321289,5653.4117431640625,16459386880,19327344640,1890062336,6205800448
200,1729534466811,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,100,0,0,0,0,0,0,219889.0132446289,165127.4119873047,5653.41455078125,16459386880,19327344640,1890062336,6205800448
200,1729534467011,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219893.15167236328,165130.97021484375,5653.41455078125,16459386880,19327344640,1879343104,6205800448
200,1729534467211,4050,4300,4300,4058,4300,4300,2324,4300,0,4.761904716491699,100,0,0,0,0,0,0,219897.27276611328,165134.50219726563,5653.419921875,16459386880,19327344640,1879343104,6205800448
200,1729534467411,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,5,0,0,0,4.761904716491699,0,219901.3598022461,165138.0112915039,5653.419921875,16459386880,19327344640,1879330816,6205800448
200,1729534467612,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219905.45190429688,165141.521484375,5653.419921875,16459386880,19327344640,1879330816,6205800448
200,1729534467812,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219909.53790283203,165145.02032470703,5653.42529296875,16459386880,19327344640,1877491712,6205800448
200,1729534468012,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219913.60571289063,165148.50952148438,5653.42529296875,16459386880,19327344640,1869492224,6205800448
200,1729534468212,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,100,0,0,0,0,0,0,219917.68524169922,165151.9979248047,5653.43017578125,16459386880,19327344640,1869492224,6205538304
200,1729534468412,4050,4300,4300,4058,4300,4300,2324,4300,0,9.090909004211426,100,4.761904716491699,4.761904716491699,0,0,0,0,219921.73992919922,165155.4740600586,5653.43017578125,16459386880,19327344640,1869750272,6205538304
200,1729534468612,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219925.77685546875,165158.93200683594,5653.43017578125,16459386880,19327344640,1869750272,6205538304
200,1729534468812,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219929.81317138672,165162.39282226563,5653.43017578125,16459386880,19327344640,1861492736,6205538304
200,1729534469013,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219933.89904785156,165165.8944091797,5653.43017578125,16459386880,19327344640,1859612672,6205538304
200,1729534469213,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219937.97674560547,165169.39453125,5653.43017578125,16459386880,19327344640,1859612672,6205538304
200,1729534469413,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219942.03546142578,165172.8775024414,5653.43017578125,16459386880,19327344640,1859612672,6205538304
200,1729534469613,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,100,0,0,0,0,0,0,219946.1001586914,165176.36297607422,5653.43017578125,16459386880,19327344640,1859612672,6205538304
200,1729534469813,4050,4300,4300,4058,4300,4300,2324,4300,0,0,100,0,0,0,0,0,0,219950.18530273438,165179.86444091797,5653.432373046875,16459386880,19327344640,1841229824,6205538304
200,1729534470013,4050,4300,4300,4058,4300,4300,2324,4300,0,5,100,0,0,0,0,0,0,219954.3348388672,165183.42779541016,5653.432373046875,16459386880,19327344640,1841229824,6205538304
200,1729534470214,4050,4300,4300,4058,4300,4300,2324,4300,0,0,60.000003814697266,0,0,0,40,0,0,219958.41564941406,165186.9243774414,5653.4351806640625,16459386880,19327344640,1841229824,6205538304
200,1729534470414,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,4.761904716491699,0,100,0,0,219962.49200439453,165190.3941040039,5653.4351806640625,16459386880,19327344640,1841229824,6205538304
200,1729534470614,4050,4300,4300,4058,4300,4300,2324,4300,0,0,0,4.761904716491699,0,0,100,0,0,219966.51348876953,165193.8651123047,5653.4351806640625,16459386880,19327344640,1841229824,6205538304
200,1729534470814,4050,4300,4300,4058,4300,4300,2324,4300,4.761904716491699,0,0,0,0,0,100,0,0,219970.55291748047,165197.31774902344,5653.44091796875,16459386880,19327344640,1831342080,6205538304
