Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729471292702,4300,1620,4097,4300,4300,2902,4300,4299,10,10.344827651977539,6.45161247253418,3.3333334922790527,6.6666669845581055,3.3333334922790527,3.3333334922790527,0,0,1242.2094116210938,129114.3012084961,1489.47021484375,16459386880,19327344640,1120698368,3858890752
200,1729471292702,4300,1620,4097,4300,4300,2902,4300,4299,10,10.344827651977539,6.45161247253418,3.3333334922790527,6.6666669845581055,3.3333334922790527,3.3333334922790527,0,0,1242.2094116210938,129114.3012084961,1489.47021484375,16459386880,19327344640,1120698368,3858890752
200,1729471292902,4300,1620,4097,4300,4300,2902,4300,4299,95,0,0,0,0,0,0,0,0,1246.4832763671875,129118.00677490234,1489.492919921875,16459386880,19327344640,1182425088,3858890752
200,1729471293103,4300,1620,4097,4300,4300,2902,4300,4299,100,4.761904716491699,0,0,0,0,0,0,0,1250.922119140625,129121.904296875,1489.492919921875,16459386880,19327344640,1236365312,3858890752
200,1729471293303,4300,1620,4097,4300,4300,2902,4300,4299,100,0,0,0,0,0,0,4.761904716491699,0,1255.3781127929688,129125.81750488281,1489.492919921875,16459386880,19327344640,1281925120,3858628608
200,1729471293503,4300,1620,4097,4300,4300,2902,4300,4299,100,9.090909004211426,0,0,0,0,0,5,0,1259.7489013671875,129129.63146972656,1489.4984130859375,16459386880,19327344640,1336332288,3857842176
200,1729471293703,4300,1620,4097,4300,4300,2902,4300,4299,100,0,0,0,0,0,0,0,0,1264.2471923828125,129133.5849609375,1489.4984130859375,16459386880,19327344640,1382408192,3857842176
200,1729471293903,4300,1620,4097,4300,4300,2902,4300,4299,100,0,0,0,0,0,0,0,0,1268.6316528320313,129137.39825439453,1489.4993896484375,16459386880,19327344640,1429037056,3857842176
200,1729471294103,4300,1620,4097,4300,4300,2902,4300,4299,100,0,0,0,0,0,0,0,0,1273.0946655273438,129141.30737304688,1489.5042724609375,16459386880,19327344640,1466073088,3857842176
200,1729471294303,4300,1620,4097,4300,4300,2902,4300,4299,100,4.761904716491699,0,0,0,0,4.761904716491699,4.761904716491699,0,1277.57177734375,129145.24041748047,1489.5042724609375,16459386880,19327344640,1520148480,3857842176
