Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729533470170,3707,4300,4300,4300,4300,3911,4299,4300,0,10.714285850524902,3.5714287757873535,0,3.4482758045196533,3.4482758045196533,7.142857551574707,6.896551609039307,0,200822.01293945313,148917.8465576172,5649.0172119140625,16459386880,19327344640,1332940800,6270550016
200,1729533470170,3707,4300,4300,4300,4300,3911,4299,4300,0,10.714285850524902,3.5714287757873535,0,3.4482758045196533,3.4482758045196533,7.142857551574707,6.896551609039307,0,200822.01293945313,148917.8465576172,5649.0172119140625,16459386880,19327344640,1332940800,6270550016
200,1729533470370,3707,4300,4300,4300,4300,3911,4299,4300,0,0,0,0,0,100,0,4.761904716491699,0,200825.8510131836,148921.05572509766,5649.0416259765625,16459386880,19327344640,1386565632,6270550016
200,1729533470571,3707,4300,4300,4300,4300,3911,4299,4300,0,4.761904716491699,0,0,0,100,0,0,0,200829.43103027344,148924.0838623047,5649.0416259765625,16459386880,19327344640,1427853312,6270550016
200,1729533470771,3707,4300,4300,4300,4300,3911,4299,4300,5,0,0,0,0,100,0,0,0,200833.06719970703,148927.12091064453,5649.0416259765625,16459386880,19327344640,1469140992,6270287872
200,1729533470971,3707,4300,4300,4300,4300,3911,4299,4300,0,42.105262756347656,0,0,0,60.000003814697266,0,0,0,200836.70782470703,148930.19354248047,5649.0443115234375,16459386880,19327344640,1519656960,6270025728
200,1729533471171,3707,4300,4300,4300,4300,3911,4299,4300,4.761904716491699,100,0,0,0,0,4.761904716491699,0,0,200840.32037353516,148933.22723388672,5649.0443115234375,16459386880,19327344640,1560944640,6270025728
200,1729533471371,3707,4300,4300,4300,4300,3911,4299,4300,0,100,0,0,0,0,0,0,0,200843.98065185547,148936.27478027344,5649.05078125,16459386880,19327344640,1593974784,6270025728
200,1729533471571,3707,4300,4300,4300,4300,3911,4299,4300,0,100,4.761904716491699,0,0,0,0,0,0,200847.53448486328,148939.2520751953,5649.05078125,16459386880,19327344640,1635262464,6270025728
200,1729533471771,3707,4300,4300,4300,4300,3911,4299,4300,0,100,0,0,0,0,0,0,0,200851.12567138672,148942.26885986328,5649.05078125,16459386880,19327344640,1684807680,6270025728
