Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729490171902,979,2168,2489,2964,4098,400,3817,4206,3.4482758045196533,10.714285850524902,3.5714287757873535,3.4482758045196533,3.5714287757873535,3.4482758045196533,3.5714287757873535,3.4482758045196533,0,85585.98876953125,158520.61834716797,1563.9427490234375,16459386880,19327344640,1276788736,5006508032
200,1729490171902,979,2168,2489,2964,4098,400,3817,4206,3.4482758045196533,10.714285850524902,3.5714287757873535,3.4482758045196533,3.5714287757873535,3.4482758045196533,3.5714287757873535,3.4482758045196533,0,85585.98876953125,158520.61834716797,1563.9427490234375,16459386880,19327344640,1276788736,5006508032
200,1729490172102,979,2168,2489,2964,4098,400,3817,4206,0,100,0,0,0,0,0,0,0,85589.50805664063,158523.59759521484,1563.9427490234375,16459386880,19327344640,1282727936,5006508032
200,1729490172302,979,2168,2489,2964,4098,400,3817,4206,4.761904716491699,100,4.761904716491699,0,9.090909004211426,0,0,0,0,85592.9448852539,158526.49383544922,1563.9427490234375,16459386880,19327344640,1284534272,5006508032
200,1729490172502,979,2168,2489,2964,4098,400,3817,4206,0,100,0,0,0,0,0,0,0,85596.36553955078,158529.3572998047,1563.95166015625,16459386880,19327344640,1286856704,5006508032
200,1729490172703,979,2168,2489,2964,4098,400,3817,4206,65,31.57894515991211,0,0,0,0,0,0,0,85599.98370361328,158532.4340209961,1563.95166015625,16459386880,19327344640,1287618560,5006245888
200,1729490172903,979,2168,2489,2964,4098,400,3817,4206,100,0,0,0,4.761904716491699,0,0,0,0,85603.6441040039,158535.55694580078,1563.9522705078125,16459386880,19327344640,1289424896,5006245888
200,1729490173103,979,2168,2489,2964,4098,400,3817,4206,100,0,0,0,0,0,0,0,0,85607.28582763672,158538.65728759766,1563.9571533203125,16459386880,19327344640,1282568192,5006245888
200,1729490173303,979,2168,2489,2964,4098,400,3817,4206,100,0,0,0,0,0,5,0,0,85610.96905517578,158541.80004882813,1563.9571533203125,16459386880,19327344640,1283600384,5006245888
200,1729490173503,979,2168,2489,2964,4098,400,3817,4206,100,0,0,0,0,0,0,0,0,85614.61804199219,158544.91412353516,1563.9571533203125,16459386880,19327344640,1284632576,5006245888
