Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729440256769,4800,554,3279,400,3642,400,895,400,6.6666669845581055,13.793103218078613,3.4482758045196533,0,6.896551609039307,3.4482758045196533,6.6666669845581055,3.5714287757873535,0,233401.12866210938,190127.84063720703,1276.015869140625,16459386880,19327344640,1158217728,2327445504
200,1729440256769,4800,554,3279,400,3642,400,895,400,6.6666669845581055,13.793103218078613,3.4482758045196533,0,6.896551609039307,3.4482758045196533,6.6666669845581055,3.5714287757873535,0,233401.12866210938,190127.84063720703,1276.015869140625,16459386880,19327344640,1158217728,2327445504
200,1729440256969,4800,554,3279,400,3642,400,895,400,0,85.71428680419922,0,0,0,0,0,0,0,233405.36419677734,190131.4487915039,1276.0267333984375,16459386880,19327344640,1234898944,2327445504
200,1729440257169,4800,554,3279,400,3642,400,895,400,10,90.47618865966797,0,0,0,0,0,0,0,233409.61767578125,190135.11596679688,1276.0267333984375,16459386880,19327344640,1287704576,2327445504
200,1729440257369,4800,554,3279,400,3642,400,895,400,100,0,0,0,0,0,0,0,0,233413.89709472656,190138.80828857422,1276.0267333984375,16459386880,19327344640,1341636608,2327445504
200,1729440257569,4800,554,3279,400,3642,400,895,400,100,0,4.761904716491699,0,0,0,0,0,0,233418.1533203125,190142.4627685547,1276.032470703125,16459386880,19327344640,1394892800,2326396928
200,1729440257769,4800,554,3279,400,3642,400,895,400,100,0,0,0,0,0,0,0,0,233422.32470703125,190146.05255126953,1276.032470703125,16459386880,19327344640,1452695552,2326396928
200,1729440257970,4800,554,3279,400,3642,400,895,400,100,4.761904716491699,0,0,0,0,0,0,0,233426.49139404297,190149.62969970703,1276.0357666015625,16459386880,19327344640,1503043584,2326396928
200,1729440258170,4800,554,3279,400,3642,400,895,400,100,5,0,0,0,0,0,0,0,233430.66271972656,190153.20916748047,1276.04052734375,16459386880,19327344640,1543168000,2326396928
200,1729440258370,4800,554,3279,400,3642,400,895,400,100,0,0,5,0,0,0,0,0,233434.88940429688,190156.84881591797,1276.04052734375,16459386880,19327344640,1593856000,2326134784
200,1729440258570,4800,554,3279,400,3642,400,895,400,100,4.761904716491699,0,0,0,4.761904716491699,0,0,0,233439.046875,190160.41290283203,1276.0443115234375,16459386880,19327344640,1652363264,2326134784
200,1729440258770,4800,554,3279,400,3642,400,895,400,100,0,4.761904716491699,0,0,0,0,4.761904716491699,0,233443.2308959961,190164.005859375,1276.050537109375,16459386880,19327344640,1701822464,2326134784
200,1729440258970,4800,554,3279,400,3642,400,895,400,100,0,0,0,4.761904716491699,0,0,0,0,233447.36041259766,190167.52264404297,1276.0535888671875,16459386880,19327344640,1744842752,2326134784
200,1729440259170,4800,554,3279,400,3642,400,895,400,100,4.761904716491699,0,0,0,0,0,0,0,233451.51599121094,190171.10137939453,1276.0535888671875,16459386880,19327344640,1798287360,2326134784
200,1729440259370,4800,554,3279,400,3642,400,895,400,100,4.761904716491699,0,0,0,0,0,0,0,233455.72357177734,190174.7173461914,1276.058349609375,16459386880,19327344640,1861931008,2325872640
200,1729440259570,4800,554,3279,400,3642,400,895,400,100,0,0,0,0,0,0,0,0,233459.89654541016,190178.30596923828,1276.059814453125,16459386880,19327344640,1919766528,2325610496
200,1729440259771,4800,554,3279,400,3642,400,895,400,100,0,0,4.761904716491699,0,0,0,0,0,233464.05932617188,190181.89086914063,1276.059814453125,16459386880,19327344640,1970188288,2325610496
200,1729440259971,4800,554,3279,400,3642,400,895,400,100,0,0,0,0,0,0,0,0,233468.25170898438,190185.4814453125,1276.0738525390625,16459386880,19327344640,2019151872,2325610496
200,1729440260171,4800,554,3279,400,3642,400,895,400,100,4.761904716491699,0,0,0,0,0,10,0,233472.54705810547,190189.18914794922,1276.0777587890625,16459386880,19327344640,2065575936,2325086208
200,1729440260371,4800,554,3279,400,3642,400,895,400,100,0,0,0,0,0,0,0,0,233476.7081298828,190192.77197265625,1276.0777587890625,16459386880,19327344640,2126647296,2325086208
