Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729516780873,4300,4300,3708,4299,1978,4300,4300,4300,3.5714287757873535,11.111111640930176,3.5714287757873535,3.7037036418914795,3.5714287757873535,3.7037036418914795,7.142857551574707,10.714285850524902,0,155277.20825195313,154337.74365234375,5550.4627685546875,16459386880,19327344640,1273442304,5541920768
200,1729516780873,4300,4300,3708,4299,1978,4300,4300,4300,3.5714287757873535,11.111111640930176,3.5714287757873535,3.7037036418914795,3.5714287757873535,3.7037036418914795,7.142857551574707,10.714285850524902,0,155277.20825195313,154337.74365234375,5550.4627685546875,16459386880,19327344640,1273442304,5541920768
200,1729516781073,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,95.23809814453125,0,0,0,0,0,155281.52185058594,154341.4779663086,5550.4627685546875,16459386880,19327344640,1328918528,5541920768
200,1729516781273,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,4.761904716491699,0,155285.73767089844,154345.1146850586,5550.471435546875,16459386880,19327344640,1356656640,5541920768
200,1729516781473,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155289.89190673828,154348.70904541016,5550.471435546875,16459386880,19327344640,1356656640,5541658624
200,1729516781673,4300,4300,3708,4299,1978,4300,4300,4300,9.090909004211426,0,0,100,0,0,0,4.761904716491699,0,155294.18060302734,154352.4291381836,5550.47314453125,16459386880,19327344640,1356914688,5541396480
200,1729516781873,4300,4300,3708,4299,1978,4300,4300,4300,0,4.761904716491699,0,100,0,0,0,0,0,155298.5030517578,154356.17346191406,5550.47314453125,16459386880,19327344640,1357086720,5541396480
200,1729516782074,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,4.761904716491699,0,0,155302.8423461914,154359.9676513672,5550.47314453125,16459386880,19327344640,1357082624,5541134336
200,1729516782274,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,4.761904716491699,0,155307.15557861328,154363.69989013672,5550.4940185546875,16459386880,19327344640,1358888960,5541134336
200,1729516782474,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155311.44952392578,154367.43231201172,5550.4940185546875,16459386880,19327344640,1358888960,5541134336
200,1729516782674,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155315.6986694336,154371.11114501953,5550.5025634765625,16459386880,19327344640,1360953344,5541134336
200,1729516782874,4300,4300,3708,4299,1978,4300,4300,4300,0,0,5,100,0,0,0,0,0,155319.96813964844,154374.82037353516,5550.5025634765625,16459386880,19327344640,1360936960,5541134336
200,1729516783074,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155324.1759033203,154378.46166992188,5550.5025634765625,16459386880,19327344640,1365065728,5541134336
200,1729516783275,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155328.37866210938,154382.09783935547,5550.505859375,16459386880,19327344640,1365065728,5541134336
200,1729516783475,4300,4300,3708,4299,1978,4300,4300,4300,0,4.761904716491699,0,100,0,0,0,0,0,155332.59143066406,154385.74572753906,5550.505859375,16459386880,19327344640,1365065728,5541134336
200,1729516783675,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155336.7777709961,154389.3579711914,5550.50927734375,16459386880,19327344640,1365065728,5541134336
200,1729516783875,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155340.92877197266,154392.95043945313,5550.50927734375,16459386880,19327344640,1365065728,5541134336
200,1729516784075,4300,4300,3708,4299,1978,4300,4300,4300,5,0,0,100,0,0,4.761904716491699,0,0,155345.0591430664,154396.51568603516,5550.50927734375,16459386880,19327344640,1365065728,5541134336
200,1729516784275,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155349.2236328125,154400.11358642578,5550.51171875,16459386880,19327344640,1365065728,5541134336
200,1729516784475,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155353.41217041016,154403.7349243164,5550.51171875,16459386880,19327344640,1373323264,5541134336
200,1729516784676,4300,4300,3708,4299,1978,4300,4300,4300,0,5,0,100,0,0,0,0,0,155357.5772705078,154407.3060913086,5550.515625,16459386880,19327344640,1373323264,5541134336
200,1729516784876,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155361.71368408203,154410.90802001953,5550.515625,16459386880,19327344640,1373323264,5541134336
200,1729516785076,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,4.761904716491699,100,0,0,0,0,0,155365.87127685547,154414.50262451172,5550.515625,16459386880,19327344640,1373323264,5541134336
200,1729516785276,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155370.0521850586,154418.1142578125,5550.51708984375,16459386880,19327344640,1373581312,5541134336
200,1729516785476,4300,4300,3708,4299,1978,4300,4300,4300,0,5,0,100,0,0,4.761904716491699,0,0,155374.2329711914,154421.72802734375,5550.51708984375,16459386880,19327344640,1373581312,5541134336
200,1729516785676,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155378.42694091797,154425.35083007813,5550.519287109375,16459386880,19327344640,1373581312,5541134336
200,1729516785877,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155382.6088256836,154428.96673583984,5550.519287109375,16459386880,19327344640,1373839360,5541134336
200,1729516786077,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155386.79974365234,154432.58782958984,5550.519287109375,16459386880,19327344640,1373839360,5541134336
200,1729516786277,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155390.97338867188,154436.1851196289,5550.5220947265625,16459386880,19327344640,1373839360,5541134336
200,1729516786477,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155395.1724243164,154439.8168334961,5550.5220947265625,16459386880,19327344640,1373827072,5541134336
200,1729516786677,4300,4300,3708,4299,1978,4300,4300,4300,0,9.090909004211426,0,100,0,0,0,0,0,155399.41381835938,154443.47900390625,5550.5262451171875,16459386880,19327344640,1373827072,5541134336
200,1729516786877,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155403.61627197266,154447.1185913086,5550.5262451171875,16459386880,19327344640,1373827072,5541134336
200,1729516787078,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155407.85455322266,154450.75903320313,5550.5262451171875,16459386880,19327344640,1373822976,5541134336
200,1729516787278,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155412.09497070313,154454.4569091797,5550.5262451171875,16459386880,19327344640,1373822976,5541134336
200,1729516787478,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155416.34826660156,154458.13989257813,5550.5262451171875,16459386880,19327344640,1373822976,5541134336
200,1729516787678,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155420.5771484375,154461.79754638672,5550.5262451171875,16459386880,19327344640,1373822976,5541134336
200,1729516787878,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155424.8046875,154465.4609375,5550.5262451171875,16459386880,19327344640,1373822976,5541134336
200,1729516788078,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,5,0,100,0,0,0,0,0,155429.0526123047,154469.1351928711,5550.5262451171875,16459386880,19327344640,1382080512,5541134336
200,1729516788278,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155433.31842041016,154472.80029296875,5550.5325927734375,16459386880,19327344640,1382080512,5541134336
200,1729516788479,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,4.761904716491699,0,0,155437.56378173828,154476.46893310547,5550.5325927734375,16459386880,19327344640,1382080512,5541134336
200,1729516788679,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,4.761904716491699,0,0,155441.79711914063,154480.125,5550.536865234375,16459386880,19327344640,1382080512,5541134336
200,1729516788879,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155446.04565429688,154483.828125,5550.536865234375,16459386880,19327344640,1382080512,5541134336
200,1729516789079,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155450.31427001953,154487.5194091797,5550.536865234375,16459386880,19327344640,1382334464,5541134336
200,1729516789279,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155454.61975097656,154491.24340820313,5550.54052734375,16459386880,19327344640,1382334464,5540872192
200,1729516789479,4300,4300,3708,4299,1978,4300,4300,4300,0,4.761904716491699,0,100,0,0,0,0,0,155458.92510986328,154494.9755859375,5550.54052734375,16459386880,19327344640,1382592512,5540872192
200,1729516789680,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,4.761904716491699,0,0,0,155463.2583618164,154498.7280883789,5550.5418701171875,16459386880,19327344640,1382850560,5540872192
200,1729516789880,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155467.54998779297,154502.42803955078,5550.5418701171875,16459386880,19327344640,1382850560,5540872192
200,1729516790080,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155471.84985351563,154506.1768798828,5550.5418701171875,16459386880,19327344640,1382850560,5540872192
200,1729516790280,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155476.14276123047,154509.89532470703,5550.5435791015625,16459386880,19327344640,1382850560,5540872192
200,1729516790480,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,5,0,100,4.761904716491699,0,0,0,0,155480.45477294922,154513.6317138672,5550.5435791015625,16459386880,19327344640,1383108608,5540872192
200,1729516790680,4300,4300,3708,4299,1978,4300,4300,4300,0,4.761904716491699,0,100,0,0,0,0,0,155484.74072265625,154517.33630371094,5550.54931640625,16459386880,19327344640,1383108608,5540872192
200,1729516790880,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155489.00030517578,154521.02996826172,5550.54931640625,16459386880,19327344640,1383108608,5540872192
200,1729516791081,4300,4300,3708,4299,1978,4300,4300,4300,0,0,0,100,0,0,0,0,0,155493.3114013672,154524.7423095703,5550.54931640625,16459386880,19327344640,1383108608,5540872192
200,1729516791281,4300,4300,3708,4299,1978,4300,4300,4300,4.761904716491699,0,0,100,0,0,0,0,0,155497.57885742188,154528.45391845703,5550.5521240234375,16459386880,19327344640,1383108608,5540872192
200,1729516791481,4300,4300,3708,4299,1978,4300,4300,4300,0,0,4.761904716491699,100,0,0,0,0,0,155501.91571044922,154532.2117919922,5550.5521240234375,16459386880,19327344640,1383108608,5540610048
