Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729486482851,4300,3363,4300,4298,4300,3921,4300,3917,3.4482758045196533,14.285715103149414,3.5714287757873535,3.5714287757873535,3.5714287757873535,3.5714287757873535,3.5714287757873535,10.344827651977539,0,18900.85565185547,103175.28619384766,1548.707763671875,16459386880,19327344640,1390878720,4589502464
200,1729486482851,4300,3363,4300,4298,4300,3921,4300,3917,3.4482758045196533,14.285715103149414,3.5714287757873535,3.5714287757873535,3.5714287757873535,3.5714287757873535,3.5714287757873535,10.344827651977539,0,18900.85565185547,103175.28619384766,1548.707763671875,16459386880,19327344640,1390878720,4589502464
200,1729486483051,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,30.000001907348633,42.105262756347656,0,0,0,18904.294311523438,103178.0521850586,1548.7103271484375,16459386880,19327344640,1627443200,4589502464
200,1729486483251,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,71.42857360839844,0,0,0,18907.69793701172,103180.76293945313,1548.7142333984375,16459386880,19327344640,1856520192,4589502464
200,1729486483452,4300,3363,4300,4298,4300,3921,4300,3917,4.761904716491699,0,0,0,0,76.19047546386719,0,0,0,18911.16046142578,103183.5380859375,1548.7142333984375,16459386880,19327344640,2084311040,4589502464
200,1729486483652,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,70,0,0,0,18914.571899414063,103186.2612915039,1548.7158203125,16459386880,19327344640,2313404416,4589502464
200,1729486483852,4300,3363,4300,4298,4300,3921,4300,3917,4.761904716491699,0,0,0,4.761904716491699,72.22222137451172,0,0,0,18918.0361328125,103189.03173828125,1548.71923828125,16459386880,19327344640,2539847680,4589502464
200,1729486484052,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,5,73.68421173095703,0,0,0,18921.597412109375,103191.8984375,1548.71923828125,16459386880,19327344640,2767826944,4589502464
200,1729486484252,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,4.761904716491699,75,0,0,0,18925.102905273438,103194.70654296875,1548.724853515625,16459386880,19327344640,2990608384,4589502464
200,1729486484452,4300,3363,4300,4298,4300,3921,4300,3917,4.761904716491699,0,0,4.761904716491699,0,70,4.761904716491699,0,0,18928.535278320313,103197.44927978516,1548.7255859375,16459386880,19327344640,3225452544,4589502464
200,1729486484652,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,68.42105102539063,5.263157844543457,0,0,0,18932.120178222656,103200.36059570313,1548.7255859375,16459386880,19327344640,3456491520,4589502464
200,1729486484852,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,50,23.809524536132813,0,0,0,18935.75848388672,103203.32257080078,1548.7283935546875,16459386880,19327344640,3691515904,4589502464
200,1729486485053,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,78.94737243652344,0,0,0,18939.29998779297,103206.17565917969,1548.72900390625,16459386880,19327344640,3933327360,4589502464
200,1729486485253,4300,3363,4300,4298,4300,3921,4300,3917,9.523809432983398,0,0,4.761904716491699,0,73.68421173095703,0,0,0,18942.861267089844,103209.03839111328,1548.734130859375,16459386880,19327344640,4169674752,4589502464
200,1729486485453,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,72.22222137451172,0,0,0,18946.42156982422,103211.91149902344,1548.7352294921875,16459386880,19327344640,4404703232,4589502464
200,1729486485653,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,75,0,4.761904716491699,0,18949.973754882813,103214.76971435547,1548.7366943359375,16459386880,19327344640,4640755712,4589502464
200,1729486485853,4300,3363,4300,4298,4300,3921,4300,3917,4.761904716491699,0,0,0,0,76.47058868408203,0,0,0,18953.533813476563,103217.63781738281,1548.737060546875,16459386880,19327344640,4883746816,4589502464
200,1729486486053,4300,3363,4300,4298,4300,3921,4300,3917,5,0,0,0,0,95.45454406738281,0,0,0,18957.27667236328,103220.67755126953,1548.738037109375,16459386880,19327344640,5548306432,4589502464
200,1729486486254,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,100,0,0,0,18961.013671875,103223.70587158203,1548.7412109375,16459386880,19327344640,6266712064,4589502464
200,1729486486454,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,100,0,0,0,18964.761962890625,103226.75805664063,1548.7412109375,16459386880,19327344640,6993633280,4589502464
200,1729486486654,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,100,0,0,0,18968.502868652344,103229.7992553711,1548.7432861328125,16459386880,19327344640,7712038912,4589502464
200,1729486486854,4300,3363,4300,4298,4300,3921,4300,3917,9.090909004211426,4.761904716491699,0,0,0,100,0,0,0,18972.280212402344,103232.87664794922,1548.7454833984375,16459386880,19327344640,8270336000,4589502464
200,1729486487054,4300,3363,4300,4298,4300,3921,4300,3917,0,0,4.761904716491699,0,0,100,0,0,0,18976.1552734375,103236.09619140625,1548.7454833984375,16459386880,19327344640,7415926784,4589240320
200,1729486487254,4300,3363,4300,4298,4300,3921,4300,3917,4.761904716491699,0,0,0,0,100,0,0,0,18980.03009033203,103239.3130493164,1548.74609375,16459386880,19327344640,6579945472,4589240320
200,1729486487454,4300,3363,4300,4298,4300,3921,4300,3917,0,0,0,0,0,100,0,5,0,18983.904846191406,103242.52716064453,1548.75,16459386880,19327344640,5756461056,4589240320
200,1729486487654,4300,3363,4300,4298,4300,3921,4300,3917,4.761904716491699,0,0,0,0,100,0,0,0,18987.752014160156,103245.7133178711,1548.75,16459386880,19327344640,4931932160,4588978176
200,1729486487855,4300,3363,4300,4298,4300,3921,4300,3917,5,0,0,0,0,100,0,0,0,18991.607666015625,103248.89599609375,1548.7515869140625,16459386880,19327344640,5315162112,4588978176
