Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729548561415,4299,4300,3859,4300,4300,4300,3544,3274,0,16.666667938232422,6.896551609039307,3.4482758045196533,6.6666669845581055,6.896551609039307,3.4482758045196533,7.142857551574707,0,218708.5668334961,121886.50671386719,5710.1422119140625,16459386880,19327344640,1201082368,7100231680
200,1729548561415,4299,4300,3859,4300,4300,4300,3544,3274,0,16.666667938232422,6.896551609039307,3.4482758045196533,6.6666669845581055,6.896551609039307,3.4482758045196533,7.142857551574707,0,218708.5668334961,121886.50671386719,5710.1422119140625,16459386880,19327344640,1201082368,7100231680
200,1729548561616,4299,4300,3859,4300,4300,4300,3544,3274,0,100,0,0,5,0,0,0,0,218712.27362060547,121889.56372070313,5710.158935546875,16459386880,19327344640,1656770560,7100231680
200,1729548561816,4299,4300,3859,4300,4300,4300,3544,3274,0,100,0,0,0,0,0,0,0,218715.78204345703,121892.47631835938,5710.158935546875,16459386880,19327344640,1844625408,7100231680
200,1729548562016,4299,4300,3859,4300,4300,4300,3544,3274,9.523809432983398,100,0,0,0,0,0,0,0,218719.2896118164,121895.3803100586,5710.158935546875,16459386880,19327344640,1998417920,7100231680
200,1729548562216,4299,4300,3859,4300,4300,4300,3544,3274,0,100,0,0,0,0,0,0,0,218722.84130859375,121898.2787475586,5710.1695556640625,16459386880,19327344640,1700470784,7099707392
200,1729548562416,4299,4300,3859,4300,4300,4300,3544,3274,0,100,0,0,0,0,0,0,0,218726.16748046875,121901.03448486328,5710.1695556640625,16459386880,19327344640,1700470784,7099707392
200,1729548562616,4299,4300,3859,4300,4300,4300,3544,3274,30.000001907348633,73.68421173095703,0,0,4.761904716491699,0,0,0,0,218729.86114501953,121904.14794921875,5710.173583984375,16459386880,19327344640,1701216256,7099707392
200,1729548562817,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218734.36596679688,121908.08996582031,5710.173583984375,16459386880,19327344640,1704312832,7099707392
200,1729548563017,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,5,0,0,218738.79455566406,121911.94451904297,5710.173583984375,16459386880,19327344640,1708441600,7099445248
200,1729548563217,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218743.28216552734,121915.86120605469,5710.173583984375,16459386880,19327344640,1708441600,7099445248
200,1729548563417,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,5,0,0,0,0,0,0,218747.75622558594,121919.76245117188,5710.173583984375,16459386880,19327344640,1709989888,7099445248
200,1729548563617,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,4.761904716491699,0,0,4.761904716491699,0,218752.22692871094,121923.66149902344,5710.173583984375,16459386880,19327344640,1712054272,7099445248
200,1729548563817,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218756.71130371094,121927.57818603516,5710.173583984375,16459386880,19327344640,1716183040,7099445248
200,1729548564018,4299,4300,3859,4300,4300,4300,3544,3274,100,5,0,0,5.263157844543457,0,0,0,0,218761.1121826172,121931.3999633789,5710.173583984375,16459386880,19327344640,1716183040,7099445248
200,1729548564218,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218765.58331298828,121935.2973022461,5710.173583984375,16459386880,19327344640,1716183040,7099445248
200,1729548564418,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,0,0,5,0,0,0,0,218770.07275390625,121939.20831298828,5710.173583984375,16459386880,19327344640,1724440576,7099445248
200,1729548564618,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218774.5323486328,121943.09588623047,5710.173583984375,16459386880,19327344640,1724440576,7099445248
200,1729548564818,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,0,0,0,0,0,0,0,218778.908203125,121946.9027709961,5710.173583984375,16459386880,19327344640,1724440576,7099445248
200,1729548565018,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,4.761904716491699,0,0,0,0,218783.36151123047,121950.76055908203,5710.1939697265625,16459386880,19327344640,1724440576,7099445248
200,1729548565218,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,0,0,0,0,0,0,0,218787.78845214844,121954.61694335938,5710.1939697265625,16459386880,19327344640,1724440576,7099445248
200,1729548565419,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,4.761904716491699,0,0,0,0,218792.21044921875,121958.46911621094,5710.1939697265625,16459386880,19327344640,1724440576,7099445248
200,1729548565619,4299,4300,3859,4300,4300,4300,3544,3274,94.73684692382813,0,0,0,5.263157844543457,0,0,0,0,218796.59741210938,121962.28973388672,5710.1939697265625,16459386880,19327344640,1725214720,7099445248
200,1729548565819,4299,4300,3859,4300,4300,4300,3544,3274,10,4.761904716491699,0,0,85.71428680419922,0,0,0,0,218800.95318603516,121966.0795288086,5710.1939697265625,16459386880,19327344640,1726246912,7099445248
200,1729548566019,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218805.39459228516,121969.94207763672,5710.1939697265625,16459386880,19327344640,1726246912,7099445248
200,1729548566219,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218809.74444580078,121973.72534179688,5710.1939697265625,16459386880,19327344640,1727279104,7099445248
200,1729548566419,4299,4300,3859,4300,4300,4300,3544,3274,100,0,4.761904716491699,0,5,0,0,0,0,218814.16888427734,121977.57904052734,5710.1939697265625,16459386880,19327344640,1729343488,7099445248
200,1729548566620,4299,4300,3859,4300,4300,4300,3544,3274,100,9.090909004211426,0,0,0,0,0,0,0,218818.61224365234,121981.45306396484,5710.1939697265625,16459386880,19327344640,1733472256,7099445248
200,1729548566820,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218823.06420898438,121985.33807373047,5710.1939697265625,16459386880,19327344640,1733472256,7099445248
200,1729548567020,4299,4300,3859,4300,4300,4300,3544,3274,100,5,0,0,0,0,0,0,0,218827.44036865234,121989.13806152344,5710.1939697265625,16459386880,19327344640,1733472256,7099183104
200,1729548567220,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218831.85913085938,121992.9868774414,5710.1939697265625,16459386880,19327344640,1733472256,7099183104
200,1729548567420,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,0,0,218836.29931640625,121996.85400390625,5710.1939697265625,16459386880,19327344640,1733472256,7099183104
200,1729548567620,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218840.7138671875,122000.69415283203,5710.1939697265625,16459386880,19327344640,1741729792,7099183104
200,1729548567820,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218845.1375732422,122004.5482788086,5710.1939697265625,16459386880,19327344640,1741725696,7099183104
200,1729548568021,4299,4300,3859,4300,4300,4300,3544,3274,42.85714340209961,4.761904716491699,0,0,57.894737243652344,0,0,0,0,218849.57025146484,122008.40899658203,5710.1939697265625,16459386880,19327344640,1743790080,7099183104
200,1729548568221,4299,4300,3859,4300,4300,4300,3544,3274,0,0,0,0,100,4.761904716491699,0,0,0,218853.95513916016,122012.22180175781,5710.1939697265625,16459386880,19327344640,1743790080,7099183104
200,1729548568421,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,5,0,0,0,0,218858.40991210938,122016.10070800781,5710.1939697265625,16459386880,19327344640,1743790080,7099183104
200,1729548568621,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218862.8720703125,122019.98944091797,5710.1939697265625,16459386880,19327344640,1743790080,7099183104
200,1729548568821,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218867.2139892578,122023.76354980469,5710.1939697265625,16459386880,19327344640,1744048128,7099183104
200,1729548569021,4299,4300,3859,4300,4300,4300,3544,3274,55,0,0,0,45,0,4.761904716491699,0,0,218871.70556640625,122027.67657470703,5710.1939697265625,16459386880,19327344640,1735790592,7099183104
200,1729548569222,4299,4300,3859,4300,4300,4300,3544,3274,0,0,0,0,100,0,0,0,0,218876.0927734375,122031.4873046875,5710.1939697265625,16459386880,19327344640,1737854976,7099183104
200,1729548569422,4299,4300,3859,4300,4300,4300,3544,3274,85,0,0,0,15.000000953674316,0,0,0,0,218880.4512939453,122035.26733398438,5710.1939697265625,16459386880,19327344640,1746096128,7099183104
200,1729548569622,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,0,0,0,4.761904716491699,0,0,0,218884.80010986328,122039.04138183594,5710.1939697265625,16459386880,19327344640,1746096128,7099183104
200,1729548569822,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218889.16241455078,122042.8330078125,5710.1939697265625,16459386880,19327344640,1737838592,7099183104
200,1729548570022,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,4.761904716491699,0,0,0,0,0,218893.49340820313,122046.58251953125,5710.1939697265625,16459386880,19327344640,1737834496,7099183104
200,1729548570222,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218897.81524658203,122050.32159423828,5710.196044921875,16459386880,19327344640,1737834496,7099183104
200,1729548570423,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218902.1840209961,122054.11456298828,5710.196044921875,16459386880,19327344640,1737834496,7099183104
200,1729548570623,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218906.54748535156,122057.90045166016,5710.1973876953125,16459386880,19327344640,1738092544,7099183104
200,1729548570823,4299,4300,3859,4300,4300,4300,3544,3274,100,0,0,0,0,0,0,0,0,218910.9530029297,122061.73223876953,5710.1973876953125,16459386880,19327344640,1738092544,7099183104
200,1729548571023,4299,4300,3859,4300,4300,4300,3544,3274,100,4.761904716491699,0,0,0,4.761904716491699,0,0,0,218915.30114746094,122065.50219726563,5710.1973876953125,16459386880,19327344640,1738092544,7099183104
